"Ordem","Documento","id","family","scientificNameWithoutAuthorStandardizedSource","Doc_cat","Categoria","Critério","Presente em IN 06 2008","scientificNameSource","taxonRank","l2008_I","l2008_II","l2013","l2014"
2,"Portaria MMA 443 2014",1,"ACANTHACEAE","Aphelandra espirito-santensis","EN_2014","EN",,,"Aphelandra espirito-santensis Profice & Wassh.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",2,"ACANTHACEAE","Aphelandra margaritae","VU_2014","VU",,,"Aphelandra margaritae E.Morren","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",3,"ACANTHACEAE","Aphelandra maximiliana","EN_2014","EN",,,"Aphelandra maximiliana (Nees) Benth.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",4,"ACANTHACEAE","Dyschoriste lavandulacea","EN_2014","EN",,,"Dyschoriste lavandulacea (Nees) Kuntze","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",5,"ACANTHACEAE","Dyschoriste smithii","CR_2014","CR",,,"Dyschoriste smithii Leonard","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",6,"ACANTHACEAE","Justicia clausseniana","EN_2014","EN",,,"Justicia clausseniana (Nees) Profice","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",7,"ACANTHACEAE","Justicia genuflexa","VU_2014","VU",,,"Justicia genuflexa Nees & Mart.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",8,"ACANTHACEAE","Justicia paranaensis","EN_2014","EN",,,"Justicia paranaensis (Rizzini) Wassh. & L.B.Sm.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",9,"ACANTHACEAE","Justicia polita","EN_2014","EN",,,"Justicia polita (Nees) Profice","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",10,"ACANTHACEAE","Justicia ramulosa","VU_2014","VU",,,"Justicia ramulosa (Morong) C.Ezcurra","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",11,"ACANTHACEAE","Justicia tijucensis","VU_2014","VU",,,"Justicia tijucensis V.A.W.Graham","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",12,"ACANTHACEAE","Odontonema dissitiflorum","EN_2014","EN",,,"Odontonema dissitiflorum (Nees) Kuntze","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",13,"ACANTHACEAE","Staurogyne brachiata","EN_2014","EN",,1,"Staurogyne brachiata (Hiern) Leonard","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",14,"ACANTHACEAE","Staurogyne carvalhoi","VU_2014","VU",,,"Staurogyne carvalhoi Profice","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",15,"ACANTHACEAE","Staurogyne elegans","VU_2014","VU",,,"Staurogyne elegans (Nees) Kuntze","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",16,"ACANTHACEAE","Staurogyne itatiaiae","EN_2014","EN",,,"Staurogyne itatiaiae (Wawra) Leonard","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",17,"ACANTHACEAE","Staurogyne vauthieriana","EN_2014","EN",,,"Staurogyne vauthieriana (Nees) Kuntze","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",18,"ACANTHACEAE","Staurogyne veronicifolia","EN_2014","EN",,1,"Staurogyne veronicifolia (Nees) Kuntze","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",19,"ACANTHACEAE","Staurogyne warmingiana","EN_2014","EN",,1,"Staurogyne warmingiana (Hiern) Leonard","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",20,"ACANTHACEAE","Stenandrium hatschbachii","EN_2014","EN",,,"Stenandrium hatschbachii Wassh.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",21,"ACANTHACEAE","Stenandrium stenophyllum","EN_2014","EN",,1,"Stenandrium stenophyllum Kameyama","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",22,"ACANTHACEAE","Streblacanthus dubiosus","EN_2014","EN",,,"Streblacanthus dubiosus (Lindau) V.M.Baum","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",23,"ALISMATACEAE","Sagittaria lancifolia","VU_2014","VU",,,"Sagittaria lancifolia L.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",24,"ALSTROEMERIACEAE","Alstroemeria amabilis","EN_2014","EN",,,"Alstroemeria amabilis M.C.Assis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",25,"ALSTROEMERIACEAE","Alstroemeria brasiliensis","EN_2014","EN",,,"Alstroemeria brasiliensis Spreng.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",26,"ALSTROEMERIACEAE","Alstroemeria capixaba","CR_2014","CR",,1,"Alstroemeria capixaba M.C.Assis","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",27,"ALSTROEMERIACEAE","Alstroemeria caryophyllaea","EN_2014","EN",,,"Alstroemeria caryophyllaea Jacq.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",28,"ALSTROEMERIACEAE","Alstroemeria malmeana","CR_2014","CR",,,"Alstroemeria malmeana Kraenzl.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",29,"ALSTROEMERIACEAE","Alstroemeria orchidioides","EN_2014","EN",,,"Alstroemeria orchidioides Meerow","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",30,"ALSTROEMERIACEAE","Alstroemeria penduliflora","EN_2014","EN",,,"Alstroemeria penduliflora M.C.Assis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",31,"AMARANTHACEAE","Alternanthera decurrens","EN_2014","EN",,,"Alternanthera decurrens J.C.Siqueira","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",32,"AMARANTHACEAE","Alternanthera hirtula","VU_2014","VU",,,"Alternanthera hirtula (Mart.) R.E.Fr.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",33,"AMARANTHACEAE","Alternanthera januarensis","EN_2014","EN",,,"Alternanthera januarensis J.C.Siqueira","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",34,"AMARANTHACEAE","Amaranthus rosengurtii","EN_2014","EN",,,"Amaranthus rosengurtii Hunz.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",35,"AMARANTHACEAE","Froelichiella grisea","EN_2014","EN",,,"Froelichiella grisea R.E.Fr.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",36,"AMARANTHACEAE","Gomphrena centrota","EN_2014","EN",,,"Gomphrena centrota E.Holzh.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",37,"AMARANTHACEAE","Gomphrena hatschbachiana","EN_2014","EN",,1,"Gomphrena hatschbachiana Pedersen","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",38,"AMARANTHACEAE","Gomphrena nigricans","CR_2014","CR",,,"Gomphrena nigricans Mart.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",39,"AMARANTHACEAE","Gomphrena paranensis","VU_2014","VU",,,"Gomphrena paranensis R.E.Fr.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",40,"AMARANTHACEAE","Gomphrena pulchella","EN_2014","EN",,,"Gomphrena pulchella Mart.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",41,"AMARANTHACEAE","Gomphrena regeliana","VU_2014","VU",,,"Gomphrena regeliana Seub.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",42,"AMARANTHACEAE","Pfaffia argyrea","EN_2014","EN",,1,"Pfaffia argyrea Pedersen","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",43,"AMARANTHACEAE","Pfaffia minarum","VU_2014","VU",,1,"Pfaffia minarum Pedersen","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",44,"AMARANTHACEAE","Quaternella glabratoides","EN_2014","EN",,,"Quaternella glabratoides (Suess.) Pedersen","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",45,"AMARYLLIDACEAE","Eithea blumenavia","EN_2014","EN",,,"Eithea blumenavia (Koch & Bouché) Ravenna","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",46,"AMARYLLIDACEAE","Griffinia aracensis","CR_2014","CR",,,"Griffinia aracensis Ravenna","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",47,"AMARYLLIDACEAE","Griffinia colatinensis","CR_2014","CR",,,"Griffinia colatinensis Ravenna","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",48,"AMARYLLIDACEAE","Griffinia espiritensis","EN_2014","EN",,,"Griffinia espiritensis Ravenna","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",49,"AMARYLLIDACEAE","Griffinia gardneriana","EN_2014","EN",,,"Griffinia gardneriana (Herb.) Ravenna","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",50,"AMARYLLIDACEAE","Griffinia hyacinthina","EN_2014","EN",,,"Griffinia hyacinthina Ker Gawl.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",51,"AMARYLLIDACEAE","Griffinia liboniana","EN_2014","EN",,1,"Griffinia liboniana Morren","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",52,"AMARYLLIDACEAE","Griffinia nocturna","CR_2014","CR",,,"Griffinia nocturna Ravenna","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",53,"AMARYLLIDACEAE","Griffinia parviflora","CR_2014","CR",,,"Griffinia parviflora Ker Gawl.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",54,"AMARYLLIDACEAE","Griffinia paubrasilica","CR_2014","CR",,,"Griffinia paubrasilica Ravenna","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",55,"AMARYLLIDACEAE","Habranthus coeruleus","VU_2014","VU",,,"Habranthus coeruleus (Griseb.) Traub","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",56,"AMARYLLIDACEAE","Habranthus irwinianus","VU_2014","VU",,,"Habranthus irwinianus Ravenna","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",57,"AMARYLLIDACEAE","Hippeastrum angustifolium","VU_2014","VU",,,"Hippeastrum angustifolium Pax","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",58,"AMARYLLIDACEAE","Hippeastrum brasilianum","EN_2014","EN",,1,"Hippeastrum brasilianum (Traub & J.L.Doran) Dutilh","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",59,"AMARYLLIDACEAE","Hippeastrum breviflorum","EN_2014","EN",,,"Hippeastrum breviflorum Herb.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",60,"AMARYLLIDACEAE","Hippeastrum goianum","EN_2014","EN",,,"Hippeastrum goianum (Ravenna) Meerow","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",61,"AMARYLLIDACEAE","Hippeastrum leucobasis","CR_2014","CR",,,"Hippeastrum leucobasis (Ravenna) Dutilh","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",62,"AMARYLLIDACEAE","Hippeastrum morelianum","VU_2014","VU",,,"Hippeastrum morelianum Lem.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",63,"AMARYLLIDACEAE","Hippeastrum papilio","CR_2014","CR",,,"Hippeastrum papilio (Ravenna) Van Scheepen","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",64,"AMARYLLIDACEAE","Hippeastrum psittacinum","EN_2014","EN",,,"Hippeastrum psittacinum Herb.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",65,"AMARYLLIDACEAE","Hippeastrum reginae","EN_2014","EN",,,"Hippeastrum reginae (L.) Herb.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",66,"AMARYLLIDACEAE","Hippeastrum santacatarina","EN_2014","EN",,,"Hippeastrum santacatarina (Traub) Dutilh","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",67,"AMARYLLIDACEAE","Hippeastrum striatum","EN_2014","EN",,,"Hippeastrum striatum (Lam.) Moore","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",68,"AMARYLLIDACEAE","Hippeastrum vittatum","EN_2014","EN",,,"Hippeastrum vittatum (L'Hér.) Herb.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",69,"AMARYLLIDACEAE","Worsleya procera","EN_2014","EN",,1,"Worsleya procera (Lem.) Traub","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",70,"AMARYLLIDACEAE","Zephyranthes brasiliensis","VU_2014","VU",,,"Zephyranthes brasiliensis (Traub) Traub","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",71,"AMARYLLIDACEAE","Zephyranthes candida","EN_2014","EN",,,"Zephyranthes candida (Lindl.) Herb.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",72,"AMARYLLIDACEAE","Zephyranthes capivarina","VU_2014","VU",,,"Zephyranthes capivarina Ravenna","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",73,"AMARYLLIDACEAE","Zephyranthes paranaensis","EN_2014","EN",,,"Zephyranthes paranaensis Ravenna","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",74,"ANACARDIACEAE","Myracrodruon balansae","EN_2014","EN",,,"Myracrodruon balansae (Engl.) Santin","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",75,"ANACARDIACEAE","Schinopsis balansae","EN_2014","EN",,,"Schinopsis balansae Engl.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",76,"ANEMIACEAE","Anemia blechnoides","VU_2014","VU",,,"Anemia blechnoides J.Sm.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",77,"ANEMIACEAE","Anemia dentata","VU_2014","VU",,,"Anemia dentata Gardner","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",78,"ANEMIACEAE","Anemia gardneri","VU_2014","VU",,,"Anemia gardneri Hook.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",79,"ANEMIACEAE","Anemia trichorhiza","VU_2014","VU",,,"Anemia trichorhiza Gardner","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",80,"ANNONACEAE","Annona maritima","VU_2014","VU",,,"Annona maritima (Záchia) H.Rainer","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",81,"ANNONACEAE","Annona parviflora","EN_2014","EN",,,"Annona parviflora (A.St.-Hil.) H.Rainer","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",82,"ANNONACEAE","Annona pickelii","VU_2014","VU",,,"Annona pickelii (Diels) H.Rainer","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",83,"ANNONACEAE","Annona ubatubensis","EN_2014","EN",,,"Annona ubatubensis (Maas & Westra) H.Rainer","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",84,"ANNONACEAE","Duguetia magnolioidea","EN_2014","EN",,,"Duguetia magnolioidea Maas","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",85,"ANNONACEAE","Duguetia restingae","CR_2014","CR",,,"Duguetia restingae Maas","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",86,"ANNONACEAE","Duguetia reticulata","EN_2014","EN",,,"Duguetia reticulata Maas","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",87,"ANNONACEAE","Duguetia scottmorii","CR_2014","CR",,,"Duguetia scottmorii Maas","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",88,"ANNONACEAE","Duguetia sooretamae","EN_2014","EN",,,"Duguetia sooretamae Maas","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",89,"ANNONACEAE","Hornschuchia alba","CR_2014","CR",,,"Hornschuchia alba (A.St.-Hil.) R.E.Fr.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",90,"ANNONACEAE","Hornschuchia cauliflora","EN_2014","EN",,,"Hornschuchia cauliflora Maas & Setten","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",91,"ANNONACEAE","Hornschuchia obliqua","EN_2014","EN",,,"Hornschuchia obliqua Maas & Setten","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",92,"ANNONACEAE","Trigynaea axilliflora","CR_2014","CR",,,"Trigynaea axilliflora D.M.Johnson & N.A.Muray","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",93,"ANNONACEAE","Trigynaea oblongifolia","EN_2014","EN",,,"Trigynaea oblongifolia Schltdl.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",94,"ANNONACEAE","Unonopsis riedeliana","EN_2014","EN",,,"Unonopsis riedeliana R.E.Fr.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",95,"APIACEAE","Eryngium corallinum","CR_2014","CR",,,"Eryngium corallinum Mathias & Constance","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",96,"APIACEAE","Eryngium divaricatum","EN_2014","EN",,,"Eryngium divaricatum Hook. & Arn.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",97,"APIACEAE","Eryngium dorae","CR_2014","CR",,,"Eryngium dorae Norman","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",98,"APIACEAE","Eryngium falcifolium","EN_2014","EN",,,"Eryngium falcifolium Irgang","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",99,"APIACEAE","Eryngium koehneanum","VU_2014","VU",,,"Eryngium koehneanum Urb.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",100,"APIACEAE","Eryngium ombrophilum","EN_2014","EN",,,"Eryngium ombrophilum Dusén & H.Wolff","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",101,"APIACEAE","Eryngium ramboanum","CR_2014","CR",,,"Eryngium ramboanum Mathias & Constance","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",102,"APIACEAE","Eryngium scirpinum","EN_2014","EN",,,"Eryngium scirpinum Cham.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",103,"APIACEAE","Eryngium smithii","EN_2014","EN",,,"Eryngium smithii Mathias & Constance","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",104,"APIACEAE","Eryngium urbanianum","EN_2014","EN",,,"Eryngium urbanianum H.Wolff","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",105,"APIACEAE","Eryngium zosterifolium","VU_2014","VU",,,"Eryngium zosterifolium H.Wolff","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",106,"APIACEAE","Klotzschia rhizophylla","EN_2014","EN",,,"Klotzschia rhizophylla Urb.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",107,"APIACEAE","Lilaeopsis brasiliensis","VU_2014","VU",,,"Lilaeopsis brasiliensis (Glaz.) Affolter","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",108,"APOCYNACEAE","Ditassa arianeae","EN_2014","EN",,1,"Ditassa arianeae Fontella & E.A.Schwarz","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",109,"APOCYNACEAE","Ditassa auriflora","CR_2014","CR",,,"Ditassa auriflora Rapini","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",110,"APOCYNACEAE","Ditassa cipoensis","EN_2014","EN",,,"Ditassa cipoensis (Fontella) Rapini","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",111,"APOCYNACEAE","Ditassa cordeiroana","EN_2014","EN",,,"Ditassa cordeiroana Fontella","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",112,"APOCYNACEAE","Ditassa itambensis","EN_2014","EN",,,"Ditassa itambensis Rapini","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",113,"APOCYNACEAE","Ditassa laevis","EN_2014","EN",,,"Ditassa laevis Mart.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",114,"APOCYNACEAE","Ditassa leonii","VU_2014","VU",,,"Ditassa leonii Fontella & T.U.P.Konno","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",115,"APOCYNACEAE","Ditassa longisepala","EN_2014","EN",,,"Ditassa longisepala (Hua) Fontella & E.A.Schwarz","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",116,"APOCYNACEAE","Ditassa maricaensis","EN_2014","EN",,1,"Ditassa maricaensis Fontella & E.A.Schwarz","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",117,"APOCYNACEAE","Ditassa oberdanii","EN_2014","EN",,,"Ditassa oberdanii Fontella & M.C.Alvarez","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",118,"APOCYNACEAE","Gonolobus dorothyanus","CR_2014","CR",,1,"Gonolobus dorothyanus Fontella","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",119,"APOCYNACEAE","Gyrostelma bornmuelleri","EN_2014","EN",,,"Gyrostelma bornmuelleri Schltr. ex Malme","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",120,"APOCYNACEAE","Gyrostelma oxypetaloides","EN_2014","EN",,,"Gyrostelma oxypetaloides E.Fourn.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",121,"APOCYNACEAE","Hemipogon abietoides","CR_2014","CR",,,"Hemipogon abietoides E.Fourn.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",122,"APOCYNACEAE","Hemipogon furlanii","EN_2014","EN",,,"Hemipogon furlanii (Fontella) Rapini","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",123,"APOCYNACEAE","Hemipogon hatschbachii","CR_2014","CR",,,"Hemipogon hatschbachii (Fontella & Marquete) Rapini","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",124,"APOCYNACEAE","Hemipogon piranii","CR_2014","CR",,,"Hemipogon piranii (Fontella) Rapini","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",125,"APOCYNACEAE","Jobinia hatschbachii","EN_2014","EN",,,"Jobinia hatschbachii Fontella & E.A.Schwarz","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",126,"APOCYNACEAE","Macroditassa marianae","CR_2014","CR",,,"Macroditassa marianae Fontella & M.V.Ferreira","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",127,"APOCYNACEAE","Marsdenia otoniensis","CR_2014","CR",,,"Marsdenia otoniensis Fontella & Morillo","ESPECIE",,,,"Portaria MMA 443 2014"
